0x700000 kSramChecksum
0x8b95ad DisableCinematicBgObjects
0x8b95b8 EnableCinematicBgTilemapUpdates
0x8b95c3 DisableCinematicBgTilemapUpdates
0x8b95ce ClearCinematicBgObjects
0x8b95f0 SpawnCinematicBgObject
0x8b962f HandleCinematicBgObjects
0x8b9659 ProcessCinematicBgObjectsInstrs
0x8b9698 CinematicBgInstr_Delete
0x8b96a3 UNUSED_CinematicBgInstr_Goto
0x8b96ae UNUSED_sub_8B96AE
0x8b96b9 UNUSED_sub_8B96B9
0x8b96c2 UNUSED_sub_8B96C2
0x8b96dd UNUSED_sub_8B96DD
0x8b96e0 UNUSED_sub_8B96E0
0x8b9704 UNUSED_sub_8B9704
0x8b971e CinematicBgInstr_Goto
0x8b9725 UNUSED_sub_8B9725
0x8b972f UNUSED_sub_8B972F
0x8b9738 UNUSED_sub_8B9738
0x8b9746 DrawCinematicSpriteObjects_Intro
0x8b9799 DrawCinematicSpriteObjects_Ending
0x8b97f7 SpawnTextGlowObject
0x8b9828 HandleTextGlowObjects
0x8b9849 ProcessTextGlowObject
0x8b98e3 EnableTextGlowObjects?
0x8b98ee DisableTextGlowObjects?
0x8b98f9 CinematicFunction_Intro_Func128
0x8b9932 CreditsObject_Init
0x8b9955 CreditsObject_Process
0x8b996a CreditsObject_ProcessOne
0x8b99c1 CreditsObject_Func1
0x8b99fe IntroObject_Delete
0x8b9a06 IntroObject_Goto
0x8b9a0d IntroObject_DecTimerGoto
0x8b9a17 IntroObject_SetTimer
0x8b9a22 GameState_1_OpeningCinematic_
0x8b9a47 CinematicFunctionNone
0x8b9a48 MaybeSkipCinematics
0x8b9a6c HandleCinematicsTransitions
0x8b9a83 HandleCinematicsTransitions_1
0x8b9a9c HandleCinematicsTransitions_2
0x8b9b1a CinematicSpriteInit_7
0x8b9b2d CinematicSpriteInit_8
0x8b9b40 CinematicSpriteInit_9
0x8b9b53 HandleCinematicsTransitions_3
0x8b9b68 CinematicFunctionOpening
0x8b9b87 LoadTitleSequenceGraphics
0x8b9cbc CinematicSpriteInit_0
0x8b9ce1 CinematicSprInstr_9CE1
0x8b9d17 CinematicFunc_Func2
0x8b9d4a CinematicSpriteInit_1
0x8b9d5d CinematicSprInstr_9D5D
0x8b9d90 CinematicFunc_Func4
0x8b9dc3 CinematicSpriteInit_2
0x8b9dd6 CinematicSprInstr_9DD6
0x8b9e12 CinematicFunc_Func5
0x8b9e45 CinematicSpriteInit_3
0x8b9e58 CinematicSprInstr_Func8
0x8b9e8b CinematicFunc_Func7
0x8b9eb3 CinematicSpriteInit_4
0x8b9ecd CinematicSprInstr_Func9
0x8b9ed6 CinematicSpriteInit_5
0x8b9ef0 CinematicSprInstr_sub_8B9EF0
0x8b9eff CinematicSpriteInit_6
0x8b9f19 CinematicSprInstr_9F19
0x8b9f28 nullsub_117
0x8b9f29 CinematicFunc_Func1
0x8b9f52 CinematicFunc_Func10
0x8b9fae CinematicFunc_Func9
0x8ba00a ConfigureTitleSequenceGradientHDMA
0x8ba03b nullsub_118
0x8ba03c nullsub_119
0x8ba25b PlayBabyMetroidCry1
0x8ba263 PlayBabyMetroidCry2
0x8ba26b PlayBabyMetroidCry3
0x8ba273 CinematicSetPal1
0x8ba284 CinematicSetPal2
0x8ba295 CinematicSetPal3
0x8ba2a6 CinematicSetPal4
0x8ba2b7 kCinematicPal1
0x8ba2d7 kCinematicPal2
0x8ba2f7 kCinematicPal3
0x8ba317 kCinematicPal4
0x8ba355 kMode7ObjBabyMetroidInTitle
0x8ba35b GameState_37_CeresGoesBoomWithSamus_
0x8ba38f nullsub_120
0x8ba390 nullsub_121
0x8ba391 CinematicFunc_Nothing
0x8ba395 CinematicFunction_Intro_Initial
0x8ba5a7 CinematicFunction_Intro_FadeIn
0x8ba5bd CinematicFunction_Intro_DrawInitJpn
0x8ba5f8 CinematicFunction_Intro_LastMetroidCaptivity
0x8ba613 CinematicFunc_Intro_QueueGalaxyIsAtPeace
0x8ba639 CinematicFunc_Intro_WaitForQueueWait4secs
0x8ba64c CinematicFunc_Intro_FadeOut
0x8ba663 CinematicFunc_Intro_WaitForFadeOut
0x8ba66f CinematicFunc_Intro_SetupTextPage2
0x8ba82b CinematicFunc_Intro_WaitFadeinShowText
0x8ba84a CinematicFunc_Intro_WaitForFadeinSleep
0x8ba856 ClearEnglishTextTilemap
0x8ba86a ClearJapaneseTextTiles
0x8ba8c1 SetSomeStuffForSpriteObject_2
0x8ba8d4 nullsub_122
0x8ba8d5 SetSomeStuffForSpriteObject_3
0x8ba8e8 SetSomeStuffForSpriteObject_4_MetroidEgg
0x8ba903 CinematicSprPreInstr_A903
0x8ba918 CinematicSprInstr_SpawnMetroidEggParticles
0x8ba958 SetSomeStuffForSpriteObject_6
0x8ba97c kSetSomeStuffForSpriteObject_6_Tab
0x8ba994 SetSomeStuffForSpriteObject_7
0x8ba9ea kSetSomeStuffForSpriteObject_7_Tab0
0x8baa02 kSetSomeStuffForSpriteObject_7_Tab1
0x8baa9a SetSomeStuffForSpriteObject_8
0x8baab3 SetSomeStuffForSpriteObject_9
0x8bab35 kSetSomeStuffForSpriteObject_9_Tab0
0x8bab49 kSetSomeStuffForSpriteObject_9_Tab2
0x8bac41 kSetSomeStuffForSpriteObject_9_Tab1
0x8bad55 SetSomeStuffForSpriteObject_10
0x8bad68 SetSomeStuffForSpriteObject_11
0x8bad93 SetSomeStuffForSpriteObject_12
0x8bada6 SetSomeStuffForSpriteObject_13
0x8badd4 CinematicBgInstr_SetSomeStuffForSpriteObject_14
0x8bade1 SetSomeStuffForSpriteObject_15
0x8badee SetSomeStuffForSpriteObject_16
0x8bae07 SetSomeStuffForSpriteObject_17
0x8bae1a SetSomeStuffForSpriteObject_18
0x8bae43 CinematicBgInstr_HandleCreateJpnText_Page1
0x8bae5b CinematicBgInstr_SpawnMarkerWaitInput_Page1
0x8bae79 CinematicBgInstr_HandleCreateJpnText_Page2
0x8bae91 CinematicBgInstr_SpawnMarkerWaitInput_Page2
0x8baeb8 CinematicFunction_Intro_WaitInputSetupMotherBrainFight
0x8baf6c CinematicFunction_Intro_WaitInputSetupBabyMetroid
0x8bb018 CinematicFunction_Intro_SetupTransitionToGameplay
0x8bb074 CinematicBgInstr_HandleCreateJpnText_Page3
0x8bb08c CinematicBgInstr_SpawnMarkerWaitInput_Page3
0x8bb0b3 CinematicBgInstr_HandleCreateJpnText_Page4
0x8bb0cb CinematicBgInstr_SpawnMarkerWaitInput_Page4
0x8bb0f2 CinematicFunction_Intro_Func11
0x8bb123 CinematicFunction_Intro_Func12
0x8bb151 CinematicFunction_Intro_Func13
0x8bb19b CinematicBgInstr_HandleCreateJpnText_Page5
0x8bb1b3 CinematicBgInstr_SpawnMarkerWaitInput_Page5
0x8bb1da CinematicFunction_Intro_Func15
0x8bb207 CinematicFunction_Intro_Func15b
0x8bb228 CinematicBgInstr_Func16
0x8bb240 CinematicBgInstr_Func17
0x8bb250 CinematicFunction_Intro_XfadeGameplayFade
0x8bb2d2 CinematicFunction_Intro_XfadeScientistFade
0x8bb336 CinematicSprInstr_StartIntroPage2
0x8bb33e CinematicSprInstr_StartIntroPage3
0x8bb346 CinematicSprInstr_StartIntroPage4
0x8bb34e CinematicSprInstr_StartIntroPage5
0x8bb354 Instr_StartIntroPage_Common
0x8bb35f CinematicFunction_Intro_Page2
0x8bb370 CinematicFunction_Intro_Page3
0x8bb381 CinematicFunction_Intro_Page4
0x8bb392 CinematicFunction_Intro_Page5
0x8bb3a1 CinematicFunction_Intro_SetupStuff
0x8bb3f4 CinematicFunction_Intro_Fadestuff
0x8bb458 CinematicFunction_Intro_Fadestuff2
0x8bb4bc CinematicBgPreInstr_SamusBlink
0x8bb4dc CinematicFunction_Intro_Func19
0x8bb4eb CinematicFunction_Intro_Func18
0x8bb519 EnableCinematicBgTilemapUpdates_
0x8bb54f EnableCinematicBgTilemapUpdates__0
0x8bb554 CinematicFunction_Intro_Func21
0x8bb585 CinematicFunction_Intro_Func22
0x8bb5b8 CinematicFunction_Intro_ThenWaitInputSetupBabyMetroid
0x8bb5c3 CinematicFunction_Intro_Func23
0x8bb5ee CinematicFunction_Intro_Func24
0x8bb61b CinematicFunction_Intro_Func25
0x8bb626 CinematicFunction_Intro_Func26
0x8bb657 CinematicFunction_Intro_Func27
0x8bb68a CinematicFunction_Intro_Func28
0x8bb695 CinematicFunction_Intro_Func29
0x8bb6c0 CinematicFunction_Intro_Func30
0x8bb6ed CinematicFunction_Intro_Func31
0x8bb6f8 CinematicFunction_Intro_Func32
0x8bb70b EnableCinematicBgTilemapUpdates__
0x8bb710 nullsub_26
0x8bb711 CinematicFunction_Intro_Func33
0x8bb72f CinematicFunction_Intro_Func34
0x8bb773 CinematicFunction_Intro_Func35
0x8bb786 CinematicFunction_Intro_Func36
0x8bb80f CinematicFunction_Intro_Func39
0x8bb82e CinematicSprPreInstr_B82E
0x8bb846 CinematicFunction_Intro_Func37
0x8bb877 CinematicFunction_Intro_Func40
0x8bb896 CinematicFunction_Intro_Func42
0x8bb8b5 kCinematicFunction_Intro_Func42_Tab0
0x8bb8bd kCinematicFunction_Intro_Func42_Tab1
0x8bb8c5 CinematicSprInstr_Func43
0x8bb8d8 CinematicFunction_Intro_Func44
0x8bb93b CinematicFunction_Intro_Func45
0x8bb985 kCinematicFunction_Intro_Func45_Tab0
0x8bb98d CinematicFunction_Intro_Func46
0x8bb9b6 kCinematicFunction_Intro_Func46_Tab0
0x8bb9c0 kCinematicFunction_Intro_Func46_Tab1
0x8bb9ca kCinematicFunction_Intro_Func46_Tab2
0x8bb9d4 CinematicFunction_Intro_Func47
0x8bb9fd kCinematicFunction_Intro_Func47_Tab0
0x8bba03 kCinematicFunction_Intro_Func47_Tab1
0x8bba09 kCinematicFunction_Intro_Func47_Tab2
0x8bba0f CinematicFunction_Intro_Func48
0x8bba21 CinematicSprInstr_SpawnIntroRinkas01
0x8bba36 CinematicSprInstr_SpawnIntroRinkas23
0x8bba4b CinematicFunction_Intro_Func49
0x8bba5e CinematicFunction_Intro_Func50
0x8bba73 CinematicFunction_Intro_Func51
0x8bbb0d CinematicFunction_Intro_Func52
0x8bbb24 CinematicFunction_Intro_Func53
0x8bbc08 ResetButtonAssignmentsToDefault
0x8bbc75 RevertButtonConfig
0x8bbca0 CinematicFunction_Intro_Func54
0x8bbde4 CinematicFunction_Intro_Func55
0x8bbdf9 CinematicFunction_Intro_Func56
0x8bbe74 kCinematicFunction_Intro_Func56_M7
0x8bbe7e CinematicFunction_Intro_Func57
0x8bbeb5 CinematicFunction_Intro_Func58
0x8bbf22 CinematicFunction_Intro_Func59
0x8bbf35 CinematicFunction_Intro_Func60
0x8bbf4c CinematicFunction_Intro_Func61
0x8bbf5f CinematicFunction_Intro_Func62
0x8bbf76 CinematicFunction_Intro_Func63
0x8bbf89 CinematicFunction_Intro_Func64
0x8bbfa0 CinematicFunction_Intro_Func65
0x8bbfc6 CinematicFunction_Intro_Func66
0x8bbfd9 CinematicSprPreInstr_nullsub_300
0x8bbfda CinematicFunction_Intro_Func67
0x8bc083 CinematicFunction_Intro_Func68
0x8bc096 CinematicCommonInstr_Func69
0x8bc0a2 CinematicCommonInstr_Func70
0x8bc0b2 CinematicFunction_Intro_Func71
0x8bc0c5 CinematicFunction_Intro_Func72
0x8bc100 CinematicFunction_Intro_Func73
0x8bc11b CinematicFunctionBlackoutFromCeres
0x8bc2e4 CinematicFunction_Intro_Func74
0x8bc2f1 CinematicFunction_Intro_Func75
0x8bc345 CinematicFunction_Intro_Func76
0x8bc3e6 kCinematicFunction_Intro_Func76_M7_0
0x8bc3f0 kCinematicFunction_Intro_Func76_M7_1
0x8bc3fa kCinematicFunction_Intro_Func76_M7_2
0x8bc404 CinematicSprInstr_SpawnCeresExplosions1
0x8bc434 CinematicFunction_Intro_Func78
0x8bc46b kCinematicFunction_Intro_Func78_Tab0
0x8bc475 kCinematicFunction_Intro_Func78_Tab1
0x8bc47f kCinematicFunction_Intro_Func78_Tab2
0x8bc489 CinematicSprPreInstr_C489
0x8bc4b9 CinematicFunction_Intro_Func80
0x8bc50b nullsub_123
0x8bc50c CinematicSprInstr_SpawnCeresExplosions3
0x8bc533 CinematicFunction_Intro_Func81
0x8bc56a kCinematicFunction_Intro_Func81_Tab0
0x8bc572 kCinematicFunction_Intro_Func81_Tab1
0x8bc57a kCinematicFunction_Intro_Func81_Tab2
0x8bc582 CinematicFunction_Intro_Func82
0x8bc5a9 CinematicFunction_Intro_Func83
0x8bc5ca CinematicFunction_Intro_Func77
0x8bc610 CinematicFunction_Intro_Func84
0x8bc627 CinematicFunction_Intro_Func85
0x8bc699 CinematicFunction_Intro_Func86
0x8bc79c CinematicFunction_Intro_Func87
0x8bc7ca CinematicFunction_Intro_Func88
0x8bc83b CinematicFunction_Intro_Func89
0x8bc84e CinematicFunction_Intro_Func90
0x8bc85d CinematicFunction_Intro_Func91
0x8bc897 CinematicFunction_Intro_Func92
0x8bc8aa CinematicFunction_Intro_Func93
0x8bc8b9 CinematicFunction_Intro_Func94
0x8bc8f9 CinematicFunction_Intro_Func96
0x8bc908 CinematicFunction_Intro_Func97
0x8bc942 CinematicFunction_Intro_Func98
0x8bc956 CinematicFunction_Intro_Func99
0x8bc96a CinematicFunction_Intro_Func100
0x8bc97e CinematicFunction_Intro_Func101
0x8bc992 CinematicFunction_Intro_Func102
0x8bc9a5 CinematicSprInstr_C9A5
0x8bc9af CinematicSprInstr_C9AF
0x8bc9bd CinematicSprInstr_C9BD
0x8bc9c7 CinematicSprInstr_C9C7
0x8bc9e6 CinematicFunction_Intro_Func104
0x8bc9f9 CinematicFunction_Intro_Func105
0x8bca36 CinematicFunction_Intro_Func106
0x8bca85 CinematicFunction_Intro_Func107
0x8bcad0 CinematicFunction_Intro_Func108
0x8bcade nullsub_124
0x8bcadf CinematicFunction_Intro_Func95
0x8bd443 GameState_39_EndingAndCredits_
0x8bd474 MaybeHandleCinematicBgObjects
0x8bd480 CinematicFunctionEscapeFromCebes
0x8bd6d7 CinematicFunction_Intro_Func109
0x8bd6f2 CinematicFunction_Intro_Func110
0x8bd701 CinematicFunction_Intro_Func111
0x8bd731 CinematicFunction_Intro_Func112
0x8bd7f8 CinematicFunction_Intro_Func113
0x8bd807 CinematicFunction_Intro_Func114
0x8bd837 CinematicFunction_Intro_Func115
0x8bda02 CinematicFunction_Intro_Func116
0x8bda1a CinematicFunction_Intro_Func117
0x8bdad3 CinematicFunction_Intro_Func118
0x8bdb5d kCinematicFunction_Intro_Func118_Tab0
0x8bdb7d kCinematicFunction_Intro_Func118_Tab1
0x8bdb9d nullsub_125
0x8bdb9e CinematicFunction_Intro_Func119
0x8bdbc4 CinematicFunction_Intro_Func120
0x8bdc4c CinematicFunction_Intro_Func122
0x8bdca5 CinematicFunction_Intro_Func121
0x8bdd02 kCinematicFunction_Intro_Func121_Tab0
0x8bdd42 CinematicFunction_Intro_Func123
0x8bddad kCinematicFunction_Intro_Func123_Tab0
0x8bddcd CinematicFunction_Intro_Func124
0x8bde63 nullsub_126
0x8bde64 CinematicFunction_Intro_Func125
0x8bde80 CinematicFunction_Intro_Func126
0x8be0f4 CinematicFunction_Intro_Func129
0x8be110 CinematicFunction_Intro_Func130
0x8be158 CinematicFunction_Intro_Func131
0x8be190 CinematicFunction_Intro_Func132
0x8be1d2 CinematicFunction_Intro_Func134
0x8be265 CinematicFunction_Intro_Func136
0x8be293 CinematicFunction_Intro_Func135
0x8be2dd CinematicFunction_Intro_Func137
0x8be314 CinematicFunction_Intro_Func138
0x8be342 CinematicFunction_Intro_Func145
0x8be3ae CinematicFunction_Intro_Func139
0x8be409 CinematicFunction_Intro_Func140
0x8be41f CinematicFunction_Intro_Func142
0x8be45a kCinematicFunction_Intro_Func142_Tab0
0x8be48a CinematicFunction_Intro_Func141
0x8be504 CinematicFunction_Intro_Func143
0x8be58a CinematicFunction_Intro_Func144
0x8be5e7 kCinematicFunction_Intro_Func144_Tab0
0x8be627 CalcItemPercentageCount
0x8be769 CinematicFunction_Intro_Func146
0x8be780 CinematicFunction_Intro_Func147
0x8be797 CinematicFunction_Intro_Func148
0x8be7ba nullsub_127
0x8be7bb CinematicFunction_Intro_Func127
0x8be812 CinematicFunction_Intro_Func149
0x8bef99 CinematicFunction_Intro_Func150
0x8befb2 CinematicFunction_Intro_Func151
0x8befea CinematicFunction_Intro_Func152
0x8beffd CinematicFunction_Intro_Func153
0x8bf005 CinematicFunction_Intro_Func154
0x8bf018 CinematicFunction_Intro_Func155
0x8bf02b CinematicFunction_Intro_Func156
0x8bf03e CinematicFunction_Intro_Func157
0x8bf051 CinematicFunction_Intro_Func158
0x8bf05e CinematicFunction_Intro_Func159
0x8bf06d CinematicFunction_Intro_Func161
0x8bf07c CinematicFunction_Intro_Func162
0x8bf085 CinematicFunction_Intro_Func163
0x8bf094 CinematicFunction_Intro_Func164
0x8bf0a3 CinematicFunction_Intro_Func160
0x8bf0b2 CinematicFunction_Intro_Func165
0x8bf0b8 CinematicFunction_F0B8
0x8bf0e1 CinematicFunction_Intro_Func166
0x8bf0e9 CinematicFunction_Intro_Func167
0x8bf0f1 CinematicFunction_Intro_Func168
0x8bf0f9 CinematicFunction_Intro_Func169
0x8bf11e CinematicFunction_Intro_Func170
0x8bf143 CinematicFunction_Intro_Func171
0x8bf156 CinematicFunction_Intro_Func172
0x8bf169 CinematicFunction_Intro_Func173
0x8bf17c CinematicFunction_Intro_Func174
0x8bf18f CinematicFunction_Intro_Func175
0x8bf1a8 CinematicFunction_Intro_Func176
0x8bf1c1 CinematicFunction_Intro_Func177
0x8bf1d4 CinematicFunction_Intro_Func178
0x8bf1e7 CinematicFunction_Intro_Func179
0x8bf227 CinematicFunction_Intro_Func180
0x8bf25e CinematicSprInstr_Func181
0x8bf284 CinematicSprInstr_Func182
0x8bf295 CinematicSprInstr_Func183
0x8bf2a5 CinematicFunction_Intro_Func184
0x8bf2b7 CinematicSprInstr_Func185
0x8bf2fa CinematicSprInstr_Func186
0x8bf32b CinematicSprInstr_Func187
0x8bf35a CinematicSprPreInstr_F35A
0x8bf375 CinematicFunction_Intro_Func189
0x8bf39b CinematicFunction_Intro_Func189b
0x8bf3b0 CinematicSprInstr_Func190
0x8bf3b9 CinematicFunction_Intro_Func191
0x8bf3ce CinematicSprInstr_Func192
0x8bf41b CinematicSprInstr_Func193
0x8bf424 CinematicSprInstr_Func194
0x8bf42d CinematicSprInstr_Func195
0x8bf436 CinematicSprInstr_Func196
0x8bf43f CinematicSprInstr_Func197
0x8bf448 CinematicSprInstr_Func198
0x8bf455 CinematicFunction_Intro_Func199
0x8bf464 CinematicFunction_Intro_Func200
0x8bf478 CinematicFunction_Intro_Func201
0x8bf487 CinematicFunction_Intro_Func202
0x8bf49b CinematicFunction_Intro_Func203
0x8bf4aa CinematicFunction_Intro_Func204
0x8bf4d1 CinematicFunction_Intro_Func205
0x8bf4e0 CinematicFunction_Intro_Func206
0x8bf507 CinematicFunction_Intro_Func207
0x8bf51c nullsub_128
0x8bf51d CinematicSprInstr_Func208
0x8bf528 CinematicSprPreInstr_F528
0x8bf554 CinematicSprInstr_Func211
0x8bf57f CinematicSprPreInstr_F57F
0x8bf597 CinematicSprInstr_Func213
0x8bf5ba CinematicSprInstr_Func214
0x8bf5dd CinematicFunction_Intro_Func215
0x8bf604 CinematicSprInstr_Func217
0x8bf651 CinematicSprInstr_Func218
0x8bf65b CinematicFunction_Intro_Func210_EndingSamusFall
0x8bf682 CinematicFunction_Intro_Func216
0x8bf6fe CinematicFunction_Intro_Func219
0x8bf760 PatchClearMFlag_IGNORE
0x8c8000 kSpriteMap_BetaMetroidLogo
0x8c80bb kSpriteMap_NintendoLogo
0x8c8103 kSpriteMap_Copy1994Nintendo
0x8c8137 kSpriteMap_1993RD1Produce
0x8c81cf kSpriteMap_ProjectSamusFeaturedIn
0x8c82ad kSpriteMap_Metroid3
0x8c82ff kSpriteMap_NintendoPresents
0x8c833d kSpriteMap_SuperMetroidTitleScreen
0x8cbec3 kLevelData_MotherBrainRoomFromCutscene
0x8cc083 kLevelData_RoomWithBabyMetroidHatching
0x8cdfdb kYourRateForCollectingIs
0x8ce0af kSeeYouNextMission
0x8ce3e9 kPalettes_Intro
0x8ce5e9 kPalettes_Intro2
0x8ce7e9 kPalettes_Intro4
0x8ce9e9 kPalettes_Intro5
0x8cebe9 kPalettes_Intro6
0x8cede9 kPalettes_Intro3
0x8dc4c2 EnablePaletteFx
0x8dc4cd DisablePaletteFx
0x8dc4d8 ClearPaletteFXObjects
0x8dc4e9 SpawnPalfxObject
0x8dc526 PalPreInstr_nullsub_129
0x8dc527 PaletteFxHandler
0x8dc54a PalFx_ProcessOne
0x8dc594 nullsub_296
0x8dc595 PalInstr_Finish
0x8dc599 PalInstr_ColorPlus2
0x8dc5a2 PalInstr_ColorPlus3
0x8dc5ab PalInstr_ColorPlus4
0x8dc5b4 PalInstr_ColorPlus8
0x8dc5bd PalInstr_ColorPlus9
0x8dc5c6 PalInstr_ColorPlus15
0x8dc5cf PalInstr_Delete
0x8dc5d4 PalInstr_SetPreInstr
0x8dc5dd PalInstr_ClearPreInstr
0x8dc5e4 PalInstr_CallFunc
0x8dc5fb Trampoline_loc_8DC5FB
0x8dc5fe PalInstr_CallFuncWithArg
0x8dc61b Trampoline_loc_8DC61B
0x8dc61e PalInstr_Goto
0x8dc623 PalInstr_GotoRel
0x8dc639 PalInstr_DecTimerGoto
0x8dc641 PalInstr_DecTimerGotoRel
0x8dc648 PalInstr_SetTimer
0x8dc654 nullsub_130
0x8dc655 PalInstr_SetColorIndex
0x8dc65e PalInstr_QueueMusic
0x8dc66a PalInstr_QueueSfx1
0x8dc673 PalInstr_QueueSfx2
0x8dc67c PalInstr_QueueSfx3
0x8dc685 nullsub_131
0x8dc696 kPalfxInstrList_C696
0x8dc7ac kPalfxInstrList_C7AC
0x8dc7f2 kPalfxInstrList_C7F2
0x8dc7fa kPalfxInstrList_C7FA
0x8dc862 kPalfxInstrList_C862
0x8dc87a kPalfxInstrList_C87A
0x8dc88e kPalfxInstrList_C88E
0x8dc906 kPalfxInstrList_C906
0x8dc90e kPalfxInstrList_C90E
0x8dc964 kPalfxInstrList_C964
0x8dc9ba kPalfxInstrList_C9BA
0x8dca4e kPalfxInstrList_CA4E
0x8dcaaa kPalfxInstrList_CAAA
0x8dcb3c kPalfxInstrList_CB3C
0x8dcd62 kPalfxInstrList_CD62
0x8dd362 kPalfxInstrList_D362
0x8dd36a kPalfxInstrList_D36A
0x8dd3ca kPalfxInstrList_D3CA
0x8dd44a kPalfxInstrList_D44A
0x8dd48e kPalfxInstrList_D48E
0x8dd5a4 kPalfxInstrList_D5A4
0x8dd6ba kPalfxInstrList_D6BA
0x8dd900 kPalfxInstrList_D900
0x8dd9d0 kPalfxInstrList_D9D0
0x8ddb62 kPalfxInstrList_DB62
0x8ddcc8 kPalfxInstrList_DCC8
0x8dde2e kPalfxInstrList_DE2E
0x8ddf94 kPalfxInstrList_DF94
0x8de194 kPalfx_E194
0x8de198 kPalfx_E198
0x8de19c kPalfx_E19C
0x8de1a0 kPalfx_E1A0
0x8de1a4 kPalfx_E1A4
0x8de1a8 kPalfx_E1A8
0x8de1ac kPalfx_E1AC
0x8de1b0 kPalfx_E1B0
0x8de1b8 kPalfx_E1B8
0x8de1bc kPalfx_E1BC
0x8de1c4 kPalfx_E1C4
0x8de1c8 kPalfx_E1C8
0x8de1cc kPalfx_E1CC
0x8de1d0 kPalfx_E1D0
0x8de1d4 kPalfx_E1D4
0x8de1d8 kPalfx_E1D8
0x8de1dc kPalfx_E1DC
0x8de1e0 kPalfx_E1E0
0x8de1e4 kPalfx_E1E4
0x8de1e8 kPalfx_E1E8
0x8de200 kPalfx_E200
0x8de204 PalInit_E1BC
0x8de20b PalPreInstr_E1BC
0x8de220 kPalfxInstrList_E220
0x8de222 kPalfxInstrList_E222
0x8de22a kPalfxInstrList_E22A
0x8de232 kPalfxInstrList_E232
0x8de23a kPalfxInstrList_E23A
0x8de2e0 PalPreInstr_CheckEnemy0Health
0x8de2e9 kPalfxInstrList_E2E9
0x8de331 kPalfxInstrList_E331
0x8de379 PalPreInstr_SamusInHeat
0x8de440 PalInit_F761_Norfair1
0x8de45e kPalfxInstrList_E45E
0x8deae2 kPalfxInstrList_EAE2
0x8deb2a PalInstr_SetTimerIfBossBit
0x8deb3b kPalfxInstrList_EB3B
0x8dec59 PalPreInstr_SwitchIfYpos
0x8dec6e kPalfxInstrList_EC6E
0x8ded84 PalPreInstr_SwitchIfYpos2
0x8ded99 kPalfxInstrList_ED99
0x8dee2d kPalfxInstrList_EE2D
0x8deec5 PalPreInstr_DeletePalfxIfMinibossDead
0x8deed7 kPalfxInstrList_EED7
0x8deff7 kPalfxInstrList_EFF7
0x8df08e kPalfxInstrList_F08E
0x8df1c6 PalInstr_SetPalfxIndex
0x8df1d1 kPalfxInstrList_F1D1
0x8df2d9 kPalfxInstrList_F2D9
0x8df3e1 kPalfxInstrList_F3E1
0x8df4e9 kPalfxInstrList_F4E9
0x8df541 kPalfxInstrList_F541
0x8df579 kPalfxInstrList_F579
0x8df621 PalPreInstr_F621
0x8df62a kPalfxInstrList_F62A
0x8df632 kPalfxInstrList_F632
0x8df730 PalInit_F779_Brinstar8
0x8df745 kPalfx_F745
0x8df749 kPalfx_F749
0x8df74d kPalfx_F74D
0x8df751 kPalfx_F751
0x8df755 kPalfx_F755
0x8df761 kPalfx_F761
0x8df765 kPalfx_F765
0x8df76d kPalfx_F76D
0x8df775 kPalfx_F775
0x8df779 kPalfx_F779
0x8df77d kPalfx_F77D
0x8df781 kPalfx_F781
0x8df785 kPalfx_F785
0x8df789 kPalfx_F789
0x8df78d kPalfx_F78D
0x8df791 kPalfx_F791
0x8df795 kPalfx_F795
0x8df799 kPalfx_F799
0x8df79d kPalfx_F79D
0x8df7a1 kPalfx_F7A1
0x8df7a5 kPalfx_F7A5
0x8df7a9 kPalfxInstrList_F7A9
0x8df891 kPalfxInstrList_F891
0x8df941 kPalfxInstrList_F941
0x8df949 kPalfxInstrList_F949
0x8dfa69 kPalfxInstrList_FA69
0x8dfbc1 kPalfxInstrList_FBC1
0x8dfc5f kPalfxInstrList_FC5F
0x8dfcfd kPalfxInstrList_FCFD
0x8dfe01 kPalfxInstrList_FE01
0x8dff27 kPalfxInstrList_FF27
0x8dffc9 kPalfx_FFC9
0x8dffcd kPalfx_FFCD
0x8dffd1 kPalfx_FFD1
0x8dffd5 kPalfx_FFD5
0x8dffd9 kPalfx_FFD9
0x8dffdd kPalfx_FFDD
0x8dffe1 kPalfx_FFE1
0x8dffe5 kPalfx_FFE5
0x8dffe9 kPalfx_FFE9
0x8dffed kPalfx_FFED
0x8e8000 kMenuBG12Tiles
0x8ed600 kAreaSelectMapBG3Tiles
0x8edc00 kZebesAndStarsTilemap
0x8ee400 kMenuPalettes
0x8f8000 kRoomPlms_91F8_3
0x8f8026 kRoomPlms_91F8_0
0x8f8058 kRoomPlms_92B3_1
0x8f805a kRoomPlms_92FD_2
0x8f8104 kRoomPlms_92FD_0
0x8f81cc kRoomPlms_93AA
0x8f81d4 kRoomPlms_93D5
0x8f81dc kRoomPlms_93FE
0x8f81fc kRoomPlms_9461
0x8f81fe kRoomPlms_948C
0x8f8230 kRoomPlms_94CC
0x8f8238 kRoomPlms_94FD
0x8f823a kRoomPlms_9552
0x8f823c kRoomPlms_957D
0x8f823e kRoomPlms_95A8
0x8f8246 kRoomPlms_95D4
0x8f8248 kRoomPlms_95FF
0x8f8250 kRoomPlms_962A
0x8f825e kRoomPlms_965B
0x8f826c kRoomPlms_968F
0x8f826e kRoomPlms_96BA_2
0x8f830c kRoomPlms_96BA_0
